경주,3
신수,3
1015가구,3
사통팔달,3
IC,3
1515가구,3
휴양,3
게스트,3
33.6대,3
야외,3
호텔급,3
8m,3
암벽,3
여가,3
미터,3
일반인,3
12배,3
2023가구,3
중도금_집단대출_보증,3
분양보증_거부,3
보험,3
현행법,3
개포주공3단지_조합,3
4319만,3
평당_분양가,3
고분양가_릴레이,3
거절,3
불허,3
고분양_논란,3
상징적,3
물량_증가,3
규제_완화_영향,3
잡음,3
시공사간_이견,3
지연_가능성,3
분양가_상승_부담,3
가격_상승_가능성,3
강동_고덕,3
6월_1만,3
집값상승,3
은행_뭉칫돈,3
집값_상승_기대감,3
협회,3
비관적,3
비관,3
한국은행_기준금리_인하,3
한국은행_기준금리,3
향배,3
상승동력,3
가격_재조정_가능성,3
가격_재조정,3
재조정,3
관심지역_분양호조,3
경기침체,3
0.59,3
실제_서울,3
0.01%_상승,3
0.01%_소폭_상승,3
0.01%_소폭,3
단기_임대,3
강동구_둔촌주공1단지,3
0.055,3
뉴타운_사업,3
청담,3
조사기업_부동산114,3
서울_서초구_잠원동_신반포자이,3
평균_4290만,3
시간,3
세계적,3
감상,3
표방,3
스카이라운지,3
개포_일대,3
천연,3
대리석,3
단점,3
성수동,3
상대적_박탈감,3
박탈감,3
누진,3
완전,3
개포우성,3
올림픽공원,3
수도권_재건축_단지,3
6일_부동산포털_닥터아파트,3
강남지역_재건축,3
0.111,3
1~6월_서울,3
16.4%_상승,3
1588만,3
주택가격_상승률,3
국토교통부_장관,3
주택정책심의위원회_심의,3
월평균_아파트_거래량_증가율,3
월평균_아파트,3
거래량_증가율,3
2,3
분양가_상한제_폐지,3
분양가_동향,3
신규_물량,3
편차,3
분양권_불법_거래,3
기간_대비,3
이달_전국,3
공공분양,3
공구,3
B-,3
센트럴파크,3
447가구,3
734가구,3
펜테리움,3
944가구,3
반도유보라_아이비파크_10.0_2단지,3
10.0_2단지,3
경기_평택,3
A4블록,3
평택_지제역,3
2803가구,3
대전시,3
후평_우미린,3
뉴시티,3
후평,3
우미린,3
여수_웅천,3
948가구,3
중도금_대출_보증_제한,3
보증_제한,3
실태점검,3
고양_향동,3
000명,3
부동산114_자료,3
3916만,3
10조,3
탈동조화,3
조화,3
4명,3
그래픽,3
신반포_자이,3
29층,3
16개,3
공급물량,3
분양중,3
유럽연합_탈퇴,3
이남수_신한금융투자_부동산전문위원,3
서울경제DB,3
상반기_수도권,3
지방_주택시장,3
15만,3
부동산업계_관계자,3
의식,3
설득,3
0.181,3
민간부문,3
브랜드_인지도,3
인지도,3
주택업체,3
종합_대상,3
최고급_아파트_브랜드_디에이치,3
채비,3
5분_거리,3
비거리,3
입지_여건,3
순환,3
이마트,3
상업시설,3
교육시설,3
디벨로퍼,3
시티건설,3
아파트_대상,3
강자,3
혁신,3
보증_강화,3
사실상_강남_3구,3
사실상_강남,3
457만,3
040만,3
주택_가격,3
지방_분양,3
결합,3
빌라형_테라스하우스,3
이탈리아,3
층간,3
소음,3
슬래브,3
두께,3
SRT_수서역,3
비즈니스,3
환승,3
신사선,3
재건축조합_조합장,3
프리미엄_아파트,3
명성,3
심혈,3
개포_근린공원,3
개방감,3
정착,3
최고_수준,3
도서관,3
소모임,3
죄기,3
HUG_보증_불가,3
반사이득,3
박합수_KB국민은행_도곡스타PB센터_부동산전문위원,3
도곡스타PB센터_부동산전문위원,3
비강남,3
부동산_가치,3
제주도,3
사상_최고,3
가구_분양,3
주의보,3
3944만,3
군포시,3
전주시,3
우아동3가,3
750가구,3
경서동,3
한양수자,3
59~124,3
유승종합건설,3
부동산_열기,3
잠원동_래미안신반포팰리스아파트,3
래미안신반포팰리스아파트,3
국민공인중개사,3
서울_서대문구_북가좌동_DMC래미안e편한세상아파트,3
북가좌동_DMC래미안e편한세상아파트,3
6월_15일,3
전용면적_74.5,3
영통구_이의동,3
이의동,3
편한세상,3
재건축_고분양가,3
신반,3
인터넷,3
영상취재,3
영상편집,3
편집,3
166만,3
최고_5,3
이호재기자,3
전국_1위,3
진광무지개,3
9건,3
0.167,3
0.162,3
등촌동,3
신기목련,3
소형_아파트_매입,3
불법_거래,3
3.3제곱미터,3
거래_가격,3
은행들,3
2백,3
뉴욕,3
서울_성동구_하왕십리동_텐즈힐1아파트,3
부자아빠공인중개사,3
6월_13일,3
구월동,3
강구,3
안전진단,3
신반포1차,3
삼호가든,3
재건축_추진_단지,3
가중,3
서울_부동산_시장,3
승부,3
957가구,3
317가구,3
아파트_매물,3
송파구_올림픽훼미리타운아파트,3
올림픽훼미리타운아파트,3
열흘_전_9억,3
중개업계,3
후문,3
개포동_재건축_단지,3
목격,3
송파구_재건축_아파트_가격,3
주택담보대출_강화,3
하지만_강남권,3
고분양가_책정,3
H공,3
0.0124,3
6월_2일,3
50평,3
기흥구,3
전용면적_84.92,3
84.92,3
지난달_전국,3
7주,3
부동산_투자심리,3
서울_강남구_개포동_개포주공3단지,3
인근_재건축_단지,3
대화동,3
김포한강,3
1시,3
홈페이지,3
겸용,3
시중은행들,3
기업형_임대주택,3
일반_아파트들,3
금리_인하_호재,3
654건,3
우려도,3
단독주택용지,3
다음달_개포,3
원주민들,3
근린생활시설,3
아파트_시세,3
전용면적_84.98,3
천우부동산,3
답십리동,3
경기권,3
1만_가구,3
강태욱_우리은행,3
서울_송파구_잠실동_트리지움아파트,3
브레이크,3
질주,3
주공3단지_재건축,3
평당_4400만,3
평당_4000만,3
센트럴아이파크,3
3960만,3
실행,3
공식,3
서울_양천구_신정동_목동신시가지14단지,3
6월_4일,3
부동산뱅크홍익공인중개사,3
서울시_강남구,3
보증금_2억,3
잠실박사,3
전용면적_84.99,3
5월_24일_3억,3
5월_24일,3
분양가_3.3,3
재건축_분양가,3
맏형,3
탄생,3
아파트명,3
보통_재건축,3
영어,3
851만,3
인근_재건축_추진_단지,3
0.07,3
강남_재건축_분양가,3
유선경_아나운서,3
유선경,3
재건축_아파트_모델하우스,3
보도_영상,3
광고,3
무주택,3
반년,3
구용회,3
조희남,3
압도,3
구도심,3
49~130,3
무주택자들,3
주택자,3
동료,3
재건축_막바지_단계,3
재건축_막바지,3
사회단체,3
25년,3
주기,3
평균_전세,3
여야,3
5월_14일,3
신림동_신림현대아파트,3
신림동,3
신림현대아파트,3
동부센트레빌아파트,3
5월_13일,3
황금공인중개사,3
황금,3
6500만,3
선점,3
래미안_과천_센트럴스위트,3
래미안_과천,3
센트럴스위트,3
3.3_제곱미터,3
권오진,3
237만,3
근무,3
아이들_학교,3
최적,3
강남세브란스병원,3
법조타운,3
현대차,3
대모산입구역,3
동부,3
간선,3
78~84,3
서울_아파트_평균_분양가격,3
주택_경기,3
도착,3
단지_중심,3
일원초,3
중동중,3
서울_주택거래량,3
5월_거래량,3
0.152,3
세금_부담,3
은퇴,3
1분기_서울_건축물_증여,3
건축물_증여,3
부동산_증여_건수,3
세액,3
세무사,3
시가,3
증여_목적,3
부담부,3
표준,3
세율,3
증여세_신고기한,3
채무,3
대치2단지,3
양천구_신정동,3
수직증축,3
노력,3
제2,3
5ㆍ6,3
저층_단지,3
3~4년,3
11평,3
13평,3
이주수요,3
학군_수요,3
0.205,3
이주민,3
인근지역,3
양재동,3
언론,3
서울_은평구,3
4월_22일,3
5억_8,3
5월_5일,3
이화공인중개사,3
4월_23일,3
일산동구,3
공시지가,3
지가,3
대토,3
수서역_일대,3
서울_강남구_도곡동_도곡렉슬아파트,3
4월_26일,3
6억_6천만,3
역삼,3
남가좌동_DMC파크뷰자,3
파크뷰자,3
잠실운동장,3
청사진,3
마스터,3
플랜,3
시너지_효과,3
시너지,3
6만_가구,3
현대엔지니어링,3
반포역,3
분양_단지들,3
버스,3
반포_센트럴_푸르지오_써밋,3
반포_센트럴,3
3월_강남구_개포동_주공2단지,3
4월_16일,3
서울_구로구,3
4월_20일,3
25.5평,3
분당구,3
우수_학군,3
센트럴시티,3
20분,3
김기정,3
김태성,3
신수현,3
일산서구,3
종로,3
한강_이북,3
명일,3
257만,3
13만,3
정릉동,3
뉴코아아울렛,3
410가구,3
과천역,3
일반_물량,3
637가구,3
5월_삼성물산,3
봉천,3
745가구,3
킨텍스역원시티,3
인천_영종도,3
22가구_모집,3
강남구_개포동_개포주공_2단지,3
서울_강북구,3
0.304,3
누계,3
정자동,3
한화건설,3
노른자위,3
새누리,3
인근_C공인_관계자,3
시절,3
분양업,3
실계약,3
반포래미안아이파크,3
대법원,3
현수막,3
가격_상승_여력,3
11일_부동산114,3
8일_기준,3
돌입,3
개포동_개포,3
3.7,3
운행,3
10배,3
일원_현대아파트,3
4주_연속,3
연장선,3
코트,3
3월_28일,3
주공2단지_재건축,3
33.6,3
지난주_보합,3
전용_42.55,3
0.5가구,3
틈새_상품,3
틈새,3
중소형_아파트_쏠림_현상,3
시행사들,3
개포주공_5,3
배후수요,3
분양_수요,3
서울_광진구_구의동_구,3
개통_예정,3
FTA,3
입지_조건,3
경남_창원시,3
창원_대원,3
개포_시영,3
선방,3
대열,3
합류,3
지형,3
2대,3
세종시_아파트,3
길음동,3
부자_2,3
3세,3
래미안대치팰리스,3
실수요자_관점,3
학생,3
임차,3
방학,3
주력,3
1530가구,3
돈암동,3
래미안_블레스티지_조감,3
개포지구_일대,3
부모들,3
래미안아이파크,3
4240만,3
심리적_마지노선,3
조식,3
자연친화적,3
친화,3
재생,3
3월_전국,3
안성,3
1690가구,3
신혼집,3
보증금_4억,3
대출금리,3
지난달_거래량,3
아파트_전세_계약,3
전세_계약_만료,3
서부,3
2월_20일,3
아파트지구,3
199가구,3
6차,3
선경,3
복지,3
고급_아파트,3
2월_서울,3
12주_연속,3
곡선,3
854가구,3
502가구,3
개포지구_5개,3
적정가,3
절충,3
85~102,3
2월_18일,3
4억_8천만,3
반포_래미안_아이파크,3
반포_래미안,3
중도금_무이자,3
진퇴양난,3
삼익대청,3
성원대치,3
27만,3
타워팰리스_1차_전용면적,3
타워팰리스_1차,3
아파트_매매거래량,3
2월_하루,3
극도,3
구정_연휴,3
대구_지역,3
경북고,3
출신,3
고병기,3
7000여_가구,3
6950가구,3
4692가구,3
4015가구,3
696가구,3
259가구,3
고잔_롯데캐슬_골드파크,3
고잔_롯데캐슬,3
49~84,3
1005가구,3
224가구,3
고잔역,3
바로가기,3
스내커,3
다음달_경기,3
175%_증가,3
716가구,3
3호선/NN_녹번역_역세권,3
3호선/NN_녹번역,3
녹번역,3
서울_강남구_삼성역,3
2022년,3
강남_접근성,3
단일_면적,3
3월_A8블록,3
전용면적_86~101,3
86~101,3
979가구,3
9921가구,3
3월_분양_예정,3
서울시_은평구,3
교통호재,3
2204가구_규모,3
조합설립_인가,3
정애남,3
파급효과,3
지역별_차별화,3
잠원동_반포한양,3
졸업,3
재건축_이주수요,3
개포시영아파트,3
공공디벨로퍼,3
공공개발사업본부,3
본부,3
서울리츠,3
298가구,3
607가구,3
153가구,3
고속터미널,3
이촌한강맨션,3
맨션,3
서초우성1단지,3
월계미성,3
3993가구,3
2919가구,3
방배3_자이,3
부동산_추가,2
30일_부동산114,2
서울_송파구_잠실주공5단지,2
아파트_호가,2
대비_1억,2
7개월,2
탄핵,2
주택담보대출_금리,2
구매_심리,2
재건축_사업_추진,2
단기_조정,2
일선,2
전망지수,2
112.2,2
101.7,2
116.2,2
99.1,2
115.6,2
14.4,2
101.2,2
110.6,2
103,2
장만,2
3_주택시장_관리방안,2
3_주택시장,2
재건축_초기_단계,2
재건축_초기,2
노후_단지들,2
평형_신청,2
하지만_11,2
3_대책_발표,2
정도_호가,2
급급매물,2
정부대책,2
재건축_추진위원회,2
잠원동_C공인_관계자,2
잠원동_C공인,2
구체화,2
아파트_선호_현상,2
아파트_선호,2
413만,2
단기_전매차익,2
재건축_아파트들,2
뭉칫돈들,2
대구시,2
광주시,2
10월_7일,2
기준_강남,2
3635만,2
스타트,2
입증,2
서울_강남구_개포주공3단지,2
8.25_가계부채_대책,2
1년_연장,2
진입_장벽,2
장벽,2
9곳,2
무제한,2
2만_4858가구,2
일반분양_1만,2
내년_일반분양,2
1305가구_가운데_461가구,2
1199가구_가운데_378가구,2
마포구_염리동_염리3구역,2
마포구_염리동,2
염리3구역,2
염리동,2
436가구,2
이대입구역_역세권,2
이대입구역,2
한서초,2
숭문중,2
재건축_중심,2
1090가구,2
212가구,2
의혹,2
증식,2
의원실,2
이재정,2
서울지방국세청,2
임선이씨,2
정윤회씨,2
원어치,2
서울_강남구_압구정_현대아파트,2
서초구_잠원동_반포_한양아파트,2
반포_한양아파트,2
12번지,2
명의신탁_방식,2
1996년_서대문구,2
충정동,2
강남구_신사동,2
13번지,2
개포동_경남아파트,2
백사면_일대,2
임야_100만,2
백사면,2
거액,2
최씨_일가,2
축적,2
얼굴,2
좌지우지,2
박근혜_대통령,2
국가기록원,2
기록원,2
형식,2
사실상_증여,2
국세청,2
생산,2
1996년,2
적발,2
클릭,2
해명,2
소득세_신고내역,2
초이태권도,2
부동산_매매이력,2
수도권_개발예정지,2
건영빌라,2
마두동,2
친아들,2
사채,2
서울_분양시장,2
일반분양_2만,2
멸실_지연,2
신당역,2
신규_분양_아파트,2
비강남권_재개발,2
구도,2
상일동역_역세권,2
지하철_7호,2
입주과잉,2
이외_지역,2
자금계획,2
불황,2
정비사업들,2
정비사업_일반분양,2
새해_서울,2
강남구_개포동_개포시영,2
부동산인포_권일_리서치팀장,2
서울_마포구_상암동,2
청약가점,2
가점,2
66점,2
예비당첨_명단,2
명단,2
17일_일반분양분,2
잔여가구_28가구,2
계약금_3000만,2
일시금,2
700명_가량,2
견본주택_개관_첫날,2
초청_행사,2
사은행사_모습,2
사은,2
1순위_청약요건,2
시행_직후_서울,2
7개_단지,2
4개_단지,2
집마련_신청자,2
계약_개시_나흘,2
계약_개시,2
개시,2
21일_건설부동산_업계,2
21일_건설부동산,2
지난달_25일_견본주택,2
연희_파크_푸르지오,2
연희_파크,2
연희,2
아트리치,2
잠실_올림픽_아이파크,2
잠실_올림픽,2
경희궁_롯데캐슬,2
경희궁,2
무악동,2
결과_11ㆍ3_대책_내용,2
결과_11ㆍ3,2
미계약_물량,2
예비당첨,2
집마련_신청_단계,2
나머지_3곳,2
위주_10가구_미만,2
위주_10가구,2
90%_가량_분양,2
90%_가량,2
잠실올림픽아이파크_분양_관계자,2
잠실올림픽아이파크_분양,2
정당계약기간_3일,2
집마련신청자_추첨,2
준공시,2
석관2구역_재개발,2
석관,2
13~15일,2
사흘간_진행,2
예비당첨자,2
사전_관심,2
고객_대상,2
선착순_계약,2
선착순,2
경우_100%_판매,2
조기_완판_성적,2
고무적,2
e편한세상_서울대입구_분양_관계자,2
내년_시행,2
잔금대출_규제,2
동시상환,2
내년_1월_1일,2
분양공고,2
막바지_분양_물량,2
청약조정_대상_지역,2
청약조정_대상,2
e편한세상_염창,2
염창,2
사당_롯데캐슬_골든포레,2
사당_롯데캐슬,2
골든포레,2
사당,2
동탄2_아이파크,2
11ㆍ3,2
틈새시장,2
사진설명,2
차선책,2
세대주,2
병신년_부동산,2
오간,2
2016년_분양,2
찜질방,2
찜질,2
ㆍ총부채상환비율,2
ㆍ총,2
분양가상한제_폐지_여파,2
청약_행위,2
쓴소리,2
도심_정비사업,2
수요_대비_주택_공급,2
전국_청약경쟁률_상위_10곳,2
전국_청약경쟁률,2
상위_10곳,2
부산_동래구_명륜동_명륜자이,2
명륜동_명륜자이,2
명륜자,2
경기도_하남시_인구,2
경기도_하남시,2
부산_해운대_우동,2
마린시티_자이,2
마린시티,2
450.4대,2
울산_남구_야음동,2
울산_남구,2
야음동,2
힐스테이트_수암,2
수암,2
시청역스마트W,2
시청역스마트,2
3~5위,2
서울_서초구_잠원동_아크로리버뷰,2
306.6대,2
전국_기준_8위,2
수도권_1~4위,2
용산구_효창동_용산롯데캐슬센터포레,2
용산롯데캐슬센터포레,2
하남시_하남미사지구_미사강변제일풍경채,2
하남시_하남미사지구,2
미사강변제일풍경채,2
82.4대,2
경기도_1위,2
수도권_5위,2
부동산정보업체_리얼투데이,2
136.4대,2
26.9대,2
21.3대,2
0.2대,2
전국_최저,2
1.7대,2
1.9대,2
3.4대,2
3.7대,2
순서,2
청약_1ㆍ2순위_모집,2
청약_1ㆍ2순위,2
경기_여주시,2
여주_우찬,2
셀레스,2
여주시,2
여주,2
우찬,2
강원_동해시_현대썬앤빌_동해파크빌,2
강원_동해시,2
현대썬앤빌_동해파크빌,2
동해시,2
현대썬앤빌,2
동해파크빌,2
둔내_가온,2
경북_문경시,2
문경_우진,2
문경시,2
문경,2
우진,2
전남_순천시_순천,2
전남_영광군_영광동_우아스트,2
영광동_우아스트,2
영광동,2
우아스트,2
전남_진도군,2
진도_청림,2
모드니애,2
진도군,2
진도,2
청림,2
전북_고창군_석정_파크빌,2
전북_고창군,2
석정_파크빌,2
고창군,2
석정,2
파크빌,2
전북_완주군_고산동_우더리치,2
전북_완주군,2
고산동_우더리치,2
완주군,2
고산동,2
우더리치,2
충남_논산시,2
논산_연무,2
골든팰리스2차,2
논산시,2
논산,2
연무,2
골든팰리스,2
충북_제천시,2
제천_코아루,2
드림,2
제천시,2
코아루,2
충북_보은군_보,2
충북_보은군,2
보은군,2
이평리_두진_하트리움,2
이평리_두진,2
하트리움,2
이평리,2
두진,2
전국_12개_단지,2
전국_12개,2
2월_수도권,2
여신심사_선진화_가이드라인_시행,2
6월_주택도시보증공사,2
보증_한도_제한,2
백약,2
청약_1순위_요건_강화,2
이남수_신한은행_부동산팀장,2
이남수_신한은행,2
대출_문턱,2
LTVㆍDTI_일몰,2
LTVㆍDTI,2
서울_주택,2
서울_아파트_매매,2
11월_1만,2
12월_대비,2
4424가구,2
1억_원가량,2
25.3건,2
재건축_시장_위주,2
단기급등_거품,2
전주_대비_0.01%_하락,2
3주_연속_하락세,2
금리_인상_직격탄,2
그간_강남_불패,2
거래_성사,2
송파구_잠실주공5단지_전용면적,2
10월_16억,2
그동안_연_2%대_초저금리,2
2%대_초저금리,2
3~4%,2
가격_조정_여지,2
금융비용_상승,2
투자_수익률_하락,2
투자_수익률,2
가속,2
눈덩이,2
COFIX,2
0.0151,2
변동금리,2
3.26,2
0.0456,2
2.9,2
2.96,2
0.0427,2
0.0417,2
50만,2
상환액,2
A급,2
비우량,2
증권사,2
업종,2
어려움,2
아파트_단지들,2
최고_7억,2
미국_기준금리_인상,2
금리_리스크,2
16일_부동산114,2
서울_압구정동,2
170,2
32억,2
189.7,2
203.2,2
178.5,2
29억,2
사원,2
119,2
158.7,2
115.7,2
109,2
142.1,2
서울_서초구_반포동_주공1단지,2
반포동_주공1단지,2
기간_재건축,2
영등포,2
대치동_은마,2
집값_상승폭,2
연중_최저치,2
0.733,2
실제_정부,2
전셋값_상승_폭,2
매매값,2
0.0066,2
0.601,2
0.696,2
0.799,2
0.791,2
전세_물건,2
4일_부동산114_조사,2
집중_타깃,2
달간_송파구,2
강동구_0.35%,2
서초구_0.25%,2
강남구_0.18%,2
서울_송파구_잠실_주공5단지,2
경우_대책_발표_전,2
최고_15억,2
최고_1억,2
강동구_둔촌_주공단지,2
주공단지,2
주공단,2
평균_5천만,2
신규_아파트_청약시장,2
A35블록,2
435가구_모집,2
759명,2
1.74대,2
2주택자,2
지난달_3일_우미건설,2
지난달_3일,2
평균_79.07대,2
지난달_아파트,2
10월_중순,2
미국_대통령_당선,2
대출_규제_강화,2
시장_경착륙,2
서울_아파트값_2년,2
지난주_서울_아파트값,2
0.0121,2
재건축_정비계획안,2
보유자들,2
마지막_분양,2
부실화,2
서울_노원구_상계동,2
상계동_아파트,2
실제_매매거래_체결_건수,2
실제_매매거래,2
결과_10월_340건,2
결과_10월,2
340건,2
54건,2
84%가량,2
지역_주공,2
서울_지역_아파트값,2
이번주_0.02%_하락,2
서울_아파트_값_2년,2
본지,2
성동구_옥수동,2
하지만_매매거래_체결_건수,2
하지만_매매거래,2
10월_73건,2
11월_5건,2
93%가량,2
옥수동_대표_단지,2
옥수동_대표,2
래미안_옥수_리버젠,2
래미안_옥수,2
리버젠,2
경우_거래_체결_건수,2
10월_27건,2
10월_35건,2
11월_6건,2
기간_29건,2
공덕동_K중개업소_관계자,2
공덕동_K중개업소,2
3_대책_시행,2
10월_122건,2
주공_5단지_전용_103.5,2
전용_103.5,2
103.5,2
66건,2
개포_주공_아파트,2
서초구_반포동_주공_아파트,2
지역_대표_단지,2
전용_84.9,2
84.9,2
조금씩_영향,2
인천_지역,2
소폭_오름세,2
설명11,2
상일동_고덕주공3,2
개포동_개포주공1,2
서울_도심,2
인상_가능성,2
잔금_대출,2
신규_분양권,2
주택시장_전반,2
주공1단지_전용,2
부동산_규제_소식,2
채은희_개포부동산_대표,2
채은희_개포부동산,2
매수_대기자,2
반포동_반포주공,2
송파구_잠실동_잠실주공5단지,2
강동구_고덕주공,2
평균_2000만,2
미사강,2
분양권_매매,2
13건,2
중고,2
임성환,2
부장,2
부동자금,2
35곳,2
계약일,2
14곳,2
15곳,2
서울_10곳,2
22곳,2
인천_3곳,2
대출규제_시행,2
분양권_전매시장,2
낙첨,2
장기_투자자_입장,2
장기_투자자,2
만큼_입지,2
일반분양_69가구,2
동호수,2
명품단지,2
한경주거문화대상_종합대상,2
주변_자연환경,2
대형_주택형,2
배려,2
16년,2
실용,2
분야,2
권위,2
응모,2
건축학부_교수,2
도시정비사업,2
입지적_장점,2
점수,2
한전부지,2
수영구,2
만족,2
광안리,2
첨단_홈네트워크_시스템,2
첨단_홈네트워크,2
홈네트워크,2
건설업체,2
배후_수요,2
오피스텔_공급,2
아이디어,2
당선작,2
상정,2
강남_재건축_속도_조절,2
도계위_심의,2
판정,2
도시공원,2
공원_면적,2
10여,2
개포주공5단지,2
노후_단지,2
반포아파트지구_1,2
반포아파트,2
재건축_시행,2
입김,2
3종,2
2.3,2
종상향,2
조합원_1인,2
최고_50%,2
유예_혜택,2
중장기적,2
11.3_부동산대책,2
영향력,2
정치,2
11.3대책,2
3주차,2
정부_규제정책,2
19일_부동산114,2
서울_일반아파트,2
하락폭,2
대비_상승폭,2
상승흐름,2
매매가_하락,2
하락지역,2
봉천동_관악드림타운,2
관악드림타운,2
시가지,2
규제_영향,2
청구,2
삼호풍림,2
문촌,2
평촌동,2
가격_변동,2
장암동,2
동아,2
송산동_한승미메이드2차,2
송산동,2
한승미메이드,2
병점동_한신,2
병점동,2
500~1750,2
즉시_거래,2
대흥동_마포태영,2
마포태영,2
하계동,2
잠실동_레이크팰리스,2
레이크팰리스,2
0.0056,2
일산요진와이시티,2
후곡,2
동양,2
래미안안양메가트리아,2
관양동,2
1250만,2
행신동,2
트럼플레이션,2
가계대출,2
윤지해,2
만큼_주택,2
가격_변동성,2
쓴웃음,2
수능시험,2
17일,2
주간_아파트_가격동향,2
가격동향,2
구두_개입,2
정부_부동산,2
송파구_잠실_일대,2
10월_정부,2
재건축_매물들,2
시장_안팎,2
인근_분양권_매매시장,2
인근_분양권,2
송파구_장지동_D공인_관계자,2
분양권_호가,2
하루_1~2건,2
위례중앙푸르지오,2
지난주_8억,2
재건축_투자자들,2
가락동_송파헬리오시티,2
매도_문의,2
인근_중개업소들,2
아파트_소유자들,2
과천주공1단지_전용,2
전주_대비_0.03%,2
용인시_수지구,2
지난주_0.01%_상승,2
이번주_보합,2
양산_서희스타힐스,2
양산,2
서희스타힐스,2
1순위_경쟁률_7.71대,2
7.71대,2
주말_견본주택,2
풍선효,2
수혜_지역,2
실제_반응,2
경기_시흥_목감지구,2
경기_시흥,2
목감지구,2
시흥_목감_호반베르디움5차,2
시흥_목감,2
호반베르디움5차,2
경북_김천_센트럴자,2
경북_김천,2
센트럴자,2
1순위_지원자,2
지원자,2
각종_대내외_악재,2
각종_대내외,2
강남만,2
전국_부동산_경기,2
부동산_급랭,2
금융채,2
5%_수준,2
대1,2
은행_금리,2
8.7,2
징조,2
주변_일반,2
주변_아파트_시세,2
규제_의지,2
지난달_중순_9억,2
대학,2
수학,2
시험,2
김장철,2
미분양_사태,2
지역_청약,2
지방_부동산,2
445가구_모집,2
청약_마감,2
센텀,2
충남_아산,2
아산,2
청약_미달,2
침체_분위기,2
대책_발표_직전,2
사실상_올스톱,2
76.49,2
중간층,2
인근_일반_아파트,2
지난달_9억,2
수능,2
동조,2
1시간,2
4구_재건축,2
13일_한국감정원,2
과열_지역,2
분양일정,2
23개_단지,2
서울_전역,2
시장_금리,2
치명적,2
냉각_조짐,2
강북_부동산시장,2
마포구_공덕동,2
시즌,2
강남권_분양시장,2
계약_시점,2
일주,2
정조준,2
재건축아파트_매도호가,2
안녕,2
서초구_아파트값,2
인근_A공인중개사,2
000~3,2
이달_수도권,2
분양_연기,2
급제동,2
꿈의숲_효성해링턴_플레이스,2
꿈의숲_효성해링턴,2
꿈의,2
공덕_SK리더스_뷰,2
공덕_SK리더스,2
리더스,2
수도권_청약,2
풍선_효과,2
비규제_지역,2
비규제,2
A공인중개업소_관계자,2
A업소,2
방배동_방배아트자이,2
7일_부동산114,2
4일_대우건설,2
분양_비수기,2
하락세_전환,2
다음날,2
인원,2
캐슬앤파밀리에_디아트_세종,2
캐슬앤파밀리에_디아트,2
캐슬앤파밀리에,2
101.7,2
96가구,2
관망_장세,2
C부동산,2
만큼_실수요자들,2
4일_기준,2
무게중심,2
무게,2
전성시대,2
강남_최고,2
강남_자산가들,2
아파트_브랜드,2
라이프,2
까닭,2
톱_브랜드_선호도,2
신반포센트럴자이,2
청실아파트,2
래미안_대치_팰리스,2
래미안_대치,2
대형_건설사_관계자,2
협력,2
수주,2
소극적,2
소극,2
공무원아파트,2
부동산투자자문TF팀장,2
조성근,2
truth,2
주택시장_과열,2
자신들,2
신뢰,2
도전,2
사실상_강남권,2
투자_세력,2
실거주자,2
재건축_일반,2
경색,2
주_강남구_재건축_아파트값,2
서울_재건축_아파트값_상승세,2
거래_올스톱,2
주목을,2
신규_분양_시장,2
래미안명일역솔베뉴,2
e편한세상상도노빌리티,2
시중_부동자금,2
고유,2
서울_재건축_34주,2
주_서울_아파트값,2
11.3대책_발표일,2
서성권_부동산114리서치,2
규제수위,2
테크노밸리_조성_호재,2
테크노밸리_조성,2
테크노밸리,2
중소형_아파트_위주,2
매물_출시,2
원문동_래미안슈르,2
래미안슈르,2
동패동_책향기마을10단지동문굿모닝힐,2
책향기마을,2
단지동문굿모닝힐,2
신곡동,2
문의전화,2
진흥,2
품귀,2
사랑,2
0.0061,2
재개발_이주수요,2
분양시장_위축,2
8.25대책,2
혼탁,2
서성권_부동산114_선임연구원,2
서성권_부동산114,2
조정_대상,2
오픈,2
이번주_아파트,2
0.07%_하락,2
정도_수준,2
심산,2
입구,2
다음주_청약,2
다음주,2
0.05%_상승,2
일주일만,2
재건축_매물,2
최병국_부자부동산_대표,2
최병국_부자부동산,2
최병국,2
부자부동산,2
윤한석_개포공인_대표,2
윤한석_개포공인,2
윤한석,2
분양권_전매제한_조치,2
제때,2
투기적_가수요,2
유보,2
3일_서울,2
경제관계장관회의,2
청약_조정지역,2
아파트_분양권_거래,2
25_대책,2
재건축_아파트_매맷값,2
0.03,2
0.0299,2
입주자_모집공고,2
조명래_단국대_교수,2
부동산학,2
기피,2
분양승,2
표정관리,2
서울청사,2
강남_재건축단지,2
실수요자_중심,2
제재,2
조항,2
Y공인,2
실수요자_입장,2
6개월_전매제한_기간,2
업계약,2
탈루,2
집중_단속,2
하향세,2
강남권_규제,2
개포동_N공인,2
N공인,2
래미안_블레스티지_분양권,2
볼멘소리,2
볼멘,2
신규아파트,2
정부_대책_발표,2
공인중개사_대표,2
매물들,2
그동안_일반_분양가격,2
그동안_일반,2
청약시장_규제,2
주택시장_안정적_관리방안_발표,2
주택시장_안정적,2
투기과열지구_지정_검토,2
강남_4구_재건축_시장,2
입장_차이,2
뚜껑,2
재건축_조합원_지위,2
양도제한,2
